param,rhat,means_by_seed_1,means_by_seed_2,means_by_seed_3
hs_lam2_009,1.01373010827718,4.82637437446449,1.36152669667526,4.13314822427093
hs_lam2_010,1.00092453809641,3.24879588147463,2.49736219649711,3.33326601924735
hs_lam2_011,1.06033295675966,6.11970782271266,1.1856286050189,12.8654348894553
hs_lam2_012,1.53292485188621,3.18916953047991,55.9925974927822,9.33510088088939
hs_lam2_013,1.04981217677661,2.47303479551844,2.24991443912557,10.2980792569703
hs_lam2_014,1.02086181507813,3.32188604111698,0.798623360641795,5.34422175167603
hs_lam2_015,1.00095748240617,2.80917108749338,3.16825177818408,2.2880420455837
hs_lam2_016,1.01857963702712,5.74989819667214,1.39350231398655,4.46807817625294
hs_lam2_017,1.00655152281344,1.9015329945673,3.74725759639601,1.91177481392374
hs_lam2_018,1.00850616266973,2.10615371574782,1.56613389084241,3.88496570385958
hs_lam2_019,1.15385892585001,8.60666903853067,29.9803721661483,5.07928279728233
hs_lam2_020,1.01120800154439,4.45202622060899,1.43714719361822,2.90277832931939
hs_lam2_021,1.07706650013917,14.1860820768468,3.64044056164127,2.10965519717282
hs_lam2_022,1.01629393175508,2.26604847300674,6.08573022883833,2.65041741233762
hs_lam2_023,1.00424389977315,8.33847605742357,12.0153428038403,11.1535197547221
hs_lam2_024,1.04090530311126,5.04892160624696,4.67359582470177,13.6334714950627
hs_lam2_025,1.0022952634275,2.08446182048287,1.29306885545979,1.21023458289492
hs_lam2_026,1.00107527075221,2.05248903280116,2.8227461895329,2.8533019369321
hs_lam2_027,1.00217058437648,2.42985489679765,2.46647445172231,1.51057233289134
hs_lam2_028,1.01154961304749,1.93451502889314,4.74617922027067,2.22096277057016
hs_lam2_029,1.00331886947515,5.34192977193928,3.27920825184348,4.17598044553335
hs_lam2_030,1.01950506410733,1.80474151025497,6.75083223161209,3.85152474988534
hs_lam2_031,1.00505426195126,6.13514781090478,8.28584275737029,9.57846077008342
hs_lam2_032,1.00319560877064,2.61396650528749,4.17073870180512,2.79193229985173
hs_lam2_033,1.00994310612753,5.28350460973165,5.99310970896108,2.35794191958765
hs_lam2_034,1.11706762413238,2.67363973560823,22.0001449126561,6.8920783280397
hs_lam2_035,1.02946180457356,2.01828567069134,7.66158532098489,2.97916135438957
hs_lam2_036,1.00051406098565,5.26783978397919,4.86975202389269,4.41654437490916
